m,n,Group,Mean,Range,UCL,LCL,Status
51,125,51,0.099738035,0.019420126,0.13697530027592633,0.06307868,Accept
48,743,1,0.099475891,0.019927693601108284,0.10444216412422806,0.095548095,Accept
48,743,2,0.099645824,0.019966158269390855,0.10444216412422806,0.095548095,Accept
48,743,3,0.10006765614025345,0.019961209233029825,0.10444216412422806,0.095548095,Accept
48,743,4,0.099827109,0.019905794905187138,0.10444216412422806,0.095548095,Accept
48,743,5,0.10006390748667586,0.019980496601691364,0.10444216412422806,0.095548095,Accept
48,743,6,0.10015458525479824,0.019985172766024212,0.10444216412422806,0.095548095,Accept
48,743,7,0.10000021691241447,0.019959334,0.10444216412422806,0.095548095,Accept
48,743,8,0.099900038,0.019923856594341358,0.10444216412422806,0.095548095,Accept
48,743,9,0.10025790373649855,0.019947213261421848,0.10444216412422806,0.095548095,Accept
48,743,10,0.099639174,0.019858057229447043,0.10444216412422806,0.095548095,Accept
48,743,11,0.099723226,0.019956055892240157,0.10444216412422806,0.095548095,Accept
48,743,12,0.10017924877280263,0.019913994,0.10444216412422806,0.095548095,Accept
48,743,13,0.099936456,0.019917160753423105,0.10444216412422806,0.095548095,Accept
48,743,14,0.099930505,0.019968894358906183,0.10444216412422806,0.095548095,Accept
48,743,15,0.099843309,0.019961355,0.10444216412422806,0.095548095,Accept
48,743,16,0.1001627223833028,0.019944087765575255,0.10444216412422806,0.095548095,Accept
48,743,17,0.1001922414898312,0.019944919907631087,0.10444216412422806,0.095548095,Accept
48,743,18,0.10029890016421335,0.019966571208205344,0.10444216412422806,0.095548095,Accept
48,743,19,0.10004948825536657,0.019968296627661294,0.10444216412422806,0.095548095,Accept
48,743,20,0.10002708906339036,0.019932860144184217,0.10444216412422806,0.095548095,Accept
48,743,21,0.10014522348329626,0.019974261,0.10444216412422806,0.095548095,Accept
48,743,22,0.099685171,0.019922574970750215,0.10444216412422806,0.095548095,Accept
48,743,23,0.10000949920373656,0.019978710147709744,0.10444216412422806,0.095548095,Accept
48,743,24,0.1002168073571892,0.019953866327092534,0.10444216412422806,0.095548095,Accept
48,743,25,0.10028714163930373,0.019989996,0.10444216412422806,0.095548095,Accept
48,743,26,0.10003256194130036,0.019791568,0.10444216412422806,0.095548095,Accept
48,743,27,0.099967918,0.01999084,0.10444216412422806,0.095548095,Accept
48,743,28,0.099916657,0.019947309,0.10444216412422806,0.095548095,Accept
48,743,29,0.099728509,0.019913977755963624,0.10444216412422806,0.095548095,Accept
48,743,30,0.099677901,0.019960242193602068,0.10444216412422806,0.095548095,Accept
48,743,31,0.099876817,0.019988493132016297,0.10444216412422806,0.095548095,Accept
48,743,32,0.10023955716332153,0.019937694,0.10444216412422806,0.095548095,Accept
48,743,33,0.10043308648873389,0.019938627,0.10444216412422806,0.095548095,Accept
48,743,34,0.099749787,0.019953902,0.10444216412422806,0.095548095,Accept
48,743,35,0.10027996481351112,0.019904046742943216,0.10444216412422806,0.095548095,Accept
48,743,36,0.099976732,0.019929300145410236,0.10444216412422806,0.095548095,Accept
48,743,37,0.10038842448670454,0.019902360550406048,0.10444216412422806,0.095548095,Accept
48,743,38,0.09952963,0.019993547648153823,0.10444216412422806,0.095548095,Accept
48,743,39,0.10003709569490649,0.019926087,0.10444216412422806,0.095548095,Accept
48,743,40,0.099871222,0.019871336335749182,0.10444216412422806,0.095548095,Accept
48,743,41,0.09997282,0.019930937,0.10444216412422806,0.095548095,Accept
48,743,42,0.1000431814911573,0.019976061504193343,0.10444216412422806,0.095548095,Accept
48,743,43,0.10008300266831986,0.019921680081490326,0.10444216412422806,0.095548095,Accept
48,743,44,0.099753139,0.019954357,0.10444216412422806,0.095548095,Accept
48,743,45,0.10010569710886558,0.019967859417068176,0.10444216412422806,0.095548095,Accept
48,743,46,0.099902352,0.019943080230366853,0.10444216412422806,0.095548095,Accept
48,743,47,0.10016009277168107,0.019880845438402142,0.10444216412422806,0.095548095,Accept
48,743,48,0.10032074451212417,0.019976456,0.10444216412422806,0.095548095,Accept
22,339,1,0.10045030687742819,0.019748098839961356,0.10451185497006947,0.095657988,Accept
22,339,2,0.099911174,0.019796255158797002,0.10451185497006947,0.095657988,Accept
22,339,3,0.099719706,0.019896653011183013,0.10451185497006947,0.095657988,Accept
22,339,4,0.10015423155649636,0.019784112,0.10451185497006947,0.095657988,Accept
22,339,5,0.10002494527328518,0.019916839,0.10451185497006947,0.095657988,Accept
22,339,6,0.099600701,0.01996863,0.10451185497006947,0.095657988,Accept
22,339,7,0.099965976,0.019888603,0.10451185497006947,0.095657988,Accept
22,339,8,0.10053385266256407,0.019832326,0.10451185497006947,0.095657988,Accept
22,339,9,0.099992516,0.019827312592134744,0.10451185497006947,0.095657988,Accept
22,339,10,0.10016945043609955,0.019863649537555317,0.10451185497006947,0.095657988,Accept
22,339,11,0.1001719420866504,0.019787273,0.10451185497006947,0.095657988,Accept
22,339,12,0.099871041,0.019939438905882456,0.10451185497006947,0.095657988,Accept
22,339,13,0.099820127,0.019890071150576408,0.10451185497006947,0.095657988,Accept
22,339,14,0.10068262642338194,0.019796042575183262,0.10451185497006947,0.095657988,Accept
22,339,15,0.099974837,0.019784325843304473,0.10451185497006947,0.095657988,Accept
22,339,16,0.099917712,0.019934709347601817,0.10451185497006947,0.095657988,Accept
22,339,17,0.10031772432514417,0.019852927952602226,0.10451185497006947,0.095657988,Accept
22,339,18,0.099705464,0.019706452305630423,0.10451185497006947,0.095657988,Accept
22,339,19,0.10003384180126898,0.019912549244752734,0.10451185497006947,0.095657988,Accept
22,339,20,0.10000526926431326,0.019913780295898326,0.10451185497006947,0.095657988,Accept
22,339,21,0.10019801362218465,0.019852512002634076,0.10451185497006947,0.095657988,Accept
22,339,22,0.10064681720803956,0.019845259097684545,0.10451185497006947,0.095657988,Accept
80,1033,1,0.1000801983264379,0.019955548,0.1049990688935425,0.095056828,Accept
80,1033,2,0.099834879,0.019984942797133892,0.1049990688935425,0.095056828,Accept
80,1033,3,0.10001795890653585,0.019917019,0.1049990688935425,0.095056828,Accept
80,1033,4,0.10007344501675976,0.019962546498173528,0.1049990688935425,0.095056828,Accept
80,1033,5,0.099852139,0.019994321938568246,0.1049990688935425,0.095056828,Accept
80,1033,6,0.099800341,0.019990514,0.1049990688935425,0.095056828,Accept
80,1033,7,0.10038889731451596,0.019994560844220827,0.1049990688935425,0.095056828,Accept
80,1033,8,0.10039609487297212,0.019954391,0.1049990688935425,0.095056828,Accept
80,1033,9,0.10011323317371722,0.019966314,0.1049990688935425,0.095056828,Accept
80,1033,10,0.099903517,0.019982518550449246,0.1049990688935425,0.095056828,Accept
80,1033,11,0.099719719,0.019949807908078904,0.1049990688935425,0.095056828,Accept
80,1033,12,0.099719524,0.019959002450694832,0.1049990688935425,0.095056828,Accept
80,1033,13,0.10011353086682107,0.019961503,0.1049990688935425,0.095056828,Accept
80,1033,14,0.10034377782071553,0.019979246179109927,0.1049990688935425,0.095056828,Accept
80,1033,15,0.10003550241374806,0.019952133273190634,0.1049990688935425,0.095056828,Accept
80,1033,16,0.10035288123065132,0.019990270865040446,0.1049990688935425,0.095056828,Accept
80,1033,17,0.10019352458393402,0.019983302537360165,0.1049990688935425,0.095056828,Accept
80,1033,18,0.099873116,0.019985352147163085,0.1049990688935425,0.095056828,Accept
80,1033,19,0.099885315,0.019991658623120856,0.1049990688935425,0.095056828,Accept
80,1033,20,0.099881027,0.019935584,0.1049990688935425,0.095056828,Accept
80,1033,21,0.10030536147703767,0.019992368283978865,0.1049990688935425,0.095056828,Accept
80,1033,22,0.099918122,0.019831418360259048,0.1049990688935425,0.095056828,Accept
80,1033,23,0.10016990262756686,0.019948748579430298,0.1049990688935425,0.095056828,Accept
80,1033,24,0.10024876678620309,0.019973003170888987,0.1049990688935425,0.095056828,Accept
80,1033,25,0.10012407034014745,0.019986927061697385,0.1049990688935425,0.095056828,Accept
80,1033,26,0.099905839,0.019948349672441176,0.1049990688935425,0.095056828,Accept
80,1033,27,0.099960355,0.019970206270841437,0.1049990688935425,0.095056828,Accept
80,1033,28,0.099899989,0.019967277573104944,0.1049990688935425,0.095056828,Accept
80,1033,29,0.10017878443960461,0.019841269,0.1049990688935425,0.095056828,Accept
80,1033,30,0.10003867044350494,0.019934741,0.1049990688935425,0.095056828,Accept
80,1033,31,0.099845333,0.019965820546883936,0.1049990688935425,0.095056828,Accept
80,1033,32,0.10007866796591972,0.019950291909105758,0.1049990688935425,0.095056828,Accept
80,1033,33,0.10014102488380304,0.019986498374172393,0.1049990688935425,0.095056828,Accept
80,1033,34,0.10037907756982416,0.019936541892708506,0.1049990688935425,0.095056828,Accept
80,1033,35,0.1001802189022078,0.019960236,0.1049990688935425,0.095056828,Accept
80,1033,36,0.10006016297834615,0.019977876,0.1049990688935425,0.095056828,Accept
80,1033,37,0.10003737361271249,0.019956211921792325,0.1049990688935425,0.095056828,Accept
80,1033,38,0.099834313,0.019993400781168236,0.1049990688935425,0.095056828,Accept
80,1033,39,0.10022856382187834,0.019975887,0.1049990688935425,0.095056828,Accept
80,1033,40,0.099610646,0.019960568,0.1049990688935425,0.095056828,Accept
80,1033,41,0.099954392,0.019920224,0.1049990688935425,0.095056828,Accept
80,1033,42,0.099951211,0.019963553,0.1049990688935425,0.095056828,Accept
80,1033,43,0.10022086837381083,0.019958531,0.1049990688935425,0.095056828,Accept
80,1033,44,0.09995433,0.019941580213177004,0.1049990688935425,0.095056828,Accept
80,1033,45,0.10010946258558308,0.019929309,0.1049990688935425,0.095056828,Accept
80,1033,46,0.1002594325524071,0.019954456929331246,0.1049990688935425,0.095056828,Accept
80,1033,47,0.099743271,0.019932437531438002,0.1049990688935425,0.095056828,Accept
80,1033,48,0.099856509,0.019988447084316616,0.1049990688935425,0.095056828,Accept
80,1033,49,0.099979121,0.019978806387553588,0.1049990688935425,0.095056828,Accept
80,1033,50,0.1001363012958388,0.019984386597304976,0.1049990688935425,0.095056828,Accept
80,1033,51,0.099887902,0.019988980358068606,0.1049990688935425,0.095056828,Accept
80,1033,52,0.10038806243561256,0.019971788,0.1049990688935425,0.095056828,Accept
80,1033,53,0.10011215587352092,0.019984411165194685,0.1049990688935425,0.095056828,Accept
80,1033,54,0.1000821540655154,0.019921812,0.1049990688935425,0.095056828,Accept
80,1033,55,0.1001460521904128,0.019930746013509026,0.1049990688935425,0.095056828,Accept
80,1033,56,0.1001434259002115,0.019974096466078964,0.1049990688935425,0.095056828,Accept
80,1033,57,0.10023259624247928,0.019994081,0.1049990688935425,0.095056828,Accept
80,1033,58,0.10016143302025327,0.019974564506573422,0.1049990688935425,0.095056828,Accept
80,1033,59,0.099894796,0.019982224976384202,0.1049990688935425,0.095056828,Accept
80,1033,60,0.10005948323344746,0.019957049587120676,0.1049990688935425,0.095056828,Accept
80,1033,61,0.099716048,0.019992423513218865,0.1049990688935425,0.095056828,Accept
80,1033,62,0.10016756464860681,0.019966555637992586,0.1049990688935425,0.095056828,Accept
80,1033,63,0.10020066774657332,0.019962728475987457,0.1049990688935425,0.095056828,Accept
80,1033,64,0.099866082,0.019995808376106053,0.1049990688935425,0.095056828,Accept
80,1033,65,0.099787968,0.019967516134710442,0.1049990688935425,0.095056828,Accept
80,1033,66,0.099831396,0.019969012,0.1049990688935425,0.095056828,Accept
80,1033,67,0.10002394366767768,0.019952789428862056,0.1049990688935425,0.095056828,Accept
80,1033,68,0.10005717052260803,0.019948826,0.1049990688935425,0.095056828,Accept
80,1033,69,0.10001914124888439,0.019985973,0.1049990688935425,0.095056828,Accept
80,1033,70,0.099713983,0.019992932,0.1049990688935425,0.095056828,Accept
80,1033,71,0.10010799303295238,0.019979935292354006,0.1049990688935425,0.095056828,Accept
80,1033,72,0.10002198849358326,0.019925333,0.1049990688935425,0.095056828,Accept
80,1033,73,0.10019945287553217,0.019982344,0.1049990688935425,0.095056828,Accept
80,1033,74,0.099860627,0.019991485,0.1049990688935425,0.095056828,Accept
80,1033,75,0.1000644515956709,0.019983773,0.1049990688935425,0.095056828,Accept
80,1033,76,0.10006450571447453,0.019989052689410605,0.1049990688935425,0.095056828,Accept
80,1033,77,0.09970516,0.019980296,0.1049990688935425,0.095056828,Accept
80,1033,78,0.099850092,0.019946366648827624,0.1049990688935425,0.095056828,Accept
80,1033,79,0.099921803,0.01997376,0.1049990688935425,0.095056828,Accept
80,1033,80,0.10005901137183132,0.019980556795461776,0.1049990688935425,0.095056828,Accept
3,8,1,0.10038776193642898,0.015525007929988871,0.11320722469164358,0.084318462,Accept
3,8,2,0.097249902,0.010872078079384756,0.11320722469164358,0.084318462,Accept
3,8,3,0.098650866,0.015961803481684092,0.11320722469164358,0.084318462,Accept
91,1314,1,0.099986326,0.019974160244964165,0.10467801406571196,0.095292926,Accept
91,1314,2,0.099943498,0.019943882484377742,0.10467801406571196,0.095292926,Accept
91,1314,3,0.099952023,0.019981607398296825,0.10467801406571196,0.095292926,Accept
91,1314,4,0.099840419,0.019943848,0.10467801406571196,0.095292926,Accept
91,1314,5,0.10007210202183493,0.019958141,0.10467801406571196,0.095292926,Accept
91,1314,6,0.099987329,0.019986342657163772,0.10467801406571196,0.095292926,Accept
91,1314,7,0.10043779090944473,0.019985168993854496,0.10467801406571196,0.095292926,Accept
91,1314,8,0.099810799,0.019892707359624645,0.10467801406571196,0.095292926,Accept
91,1314,9,0.099928059,0.019914330211811493,0.10467801406571196,0.095292926,Accept
91,1314,10,0.099640633,0.019974915050563813,0.10467801406571196,0.095292926,Accept
91,1314,11,0.10026089352301826,0.019988364631481598,0.10467801406571196,0.095292926,Accept
91,1314,12,0.099894086,0.019998050203979975,0.10467801406571196,0.095292926,Accept
91,1314,13,0.10001225206318119,0.019994197078944745,0.10467801406571196,0.095292926,Accept
91,1314,14,0.099948319,0.019974058056804952,0.10467801406571196,0.095292926,Accept
91,1314,15,0.10007612186156273,0.019983522,0.10467801406571196,0.095292926,Accept
91,1314,16,0.1000372644575093,0.019926667,0.10467801406571196,0.095292926,Accept
91,1314,17,0.099944621,0.019934589303335443,0.10467801406571196,0.095292926,Accept
91,1314,18,0.10008016159270636,0.019994979,0.10467801406571196,0.095292926,Accept
91,1314,19,0.10022100222452324,0.019985254939674832,0.10467801406571196,0.095292926,Accept
91,1314,20,0.10007276689431727,0.019955584115273428,0.10467801406571196,0.095292926,Accept
91,1314,21,0.099691659,0.019969520540719626,0.10467801406571196,0.095292926,Accept
91,1314,22,0.10004293657805256,0.019954249801121468,0.10467801406571196,0.095292926,Accept
91,1314,23,0.099905708,0.019932977825242684,0.10467801406571196,0.095292926,Accept
91,1314,24,0.1001509360059261,0.019945561620997032,0.10467801406571196,0.095292926,Accept
91,1314,25,0.10023788067648201,0.019958066024016577,0.10467801406571196,0.095292926,Accept
91,1314,26,0.10023692613839516,0.019990809333158027,0.10467801406571196,0.095292926,Accept
91,1314,27,0.099743781,0.019995446,0.10467801406571196,0.095292926,Accept
91,1314,28,0.10000710705945846,0.019990625,0.10467801406571196,0.095292926,Accept
91,1314,29,0.0999936,0.019982197881138322,0.10467801406571196,0.095292926,Accept
91,1314,30,0.1001859976882238,0.019974942003953958,0.10467801406571196,0.095292926,Accept
91,1314,31,0.099958014,0.01997721,0.10467801406571196,0.095292926,Accept
91,1314,32,0.099806749,0.019975321,0.10467801406571196,0.095292926,Accept
91,1314,33,0.099857067,0.019946190376291306,0.10467801406571196,0.095292926,Accept
91,1314,34,0.099806743,0.019948567,0.10467801406571196,0.095292926,Accept
91,1314,35,0.099939025,0.019932027957142412,0.10467801406571196,0.095292926,Accept
91,1314,36,0.10005817150142378,0.019939038,0.10467801406571196,0.095292926,Accept
91,1314,37,0.10003094989778455,0.019959416836863503,0.10467801406571196,0.095292926,Accept
91,1314,38,0.10004740453666398,0.019949603,0.10467801406571196,0.095292926,Accept
91,1314,39,0.099661521,0.019921874880433774,0.10467801406571196,0.095292926,Accept
91,1314,40,0.099809494,0.019965888004950985,0.10467801406571196,0.095292926,Accept
91,1314,41,0.099725671,0.019949512993074667,0.10467801406571196,0.095292926,Accept
91,1314,42,0.099880394,0.019970631082953508,0.10467801406571196,0.095292926,Accept
91,1314,43,0.09989345,0.019948494780306664,0.10467801406571196,0.095292926,Accept
91,1314,44,0.10001733256759107,0.019902468,0.10467801406571196,0.095292926,Accept
91,1314,45,0.099950504,0.019991709456188153,0.10467801406571196,0.095292926,Accept
91,1314,46,0.099874267,0.019947150280998957,0.10467801406571196,0.095292926,Accept
91,1314,47,0.10015749975887188,0.019993585282652174,0.10467801406571196,0.095292926,Accept
91,1314,48,0.10001340291160457,0.019994454580920223,0.10467801406571196,0.095292926,Accept
91,1314,49,0.099908965,0.019974885294642752,0.10467801406571196,0.095292926,Accept
91,1314,50,0.10027896146617385,0.019981974198407068,0.10467801406571196,0.095292926,Accept
91,1314,51,0.10004050994600294,0.019991262025273696,0.10467801406571196,0.095292926,Accept
91,1314,52,0.099939401,0.019979796,0.10467801406571196,0.095292926,Accept
91,1314,53,0.099778034,0.019931339790947522,0.10467801406571196,0.095292926,Accept
91,1314,54,0.099740223,0.019985425,0.10467801406571196,0.095292926,Accept
91,1314,55,0.099759496,0.019976027,0.10467801406571196,0.095292926,Accept
91,1314,56,0.099686162,0.019995983833849665,0.10467801406571196,0.095292926,Accept
91,1314,57,0.10026059989370055,0.019982493054776743,0.10467801406571196,0.095292926,Accept
91,1314,58,0.099757818,0.019969812883780955,0.10467801406571196,0.095292926,Accept
91,1314,59,0.10004356231799752,0.019969319924180662,0.10467801406571196,0.095292926,Accept
91,1314,60,0.099864595,0.019950399521429754,0.10467801406571196,0.095292926,Accept
91,1314,61,0.099872265,0.019975977442067958,0.10467801406571196,0.095292926,Accept
91,1314,62,0.10005997553063789,0.019990788,0.10467801406571196,0.095292926,Accept
91,1314,63,0.099952305,0.019980693901078123,0.10467801406571196,0.095292926,Accept
91,1314,64,0.10043054410047274,0.019971166141552477,0.10467801406571196,0.095292926,Accept
91,1314,65,0.099796641,0.019988583851950334,0.10467801406571196,0.095292926,Accept
91,1314,66,0.10012628400442328,0.019979769277335885,0.10467801406571196,0.095292926,Accept
91,1314,67,0.10025886344980299,0.019958652,0.10467801406571196,0.095292926,Accept
91,1314,68,0.099978577,0.019972824289376273,0.10467801406571196,0.095292926,Accept
91,1314,69,0.10003527170899977,0.019980726,0.10467801406571196,0.095292926,Accept
91,1314,70,0.09986581,0.019971142266937872,0.10467801406571196,0.095292926,Accept
91,1314,71,0.10006871353175147,0.019990958704454997,0.10467801406571196,0.095292926,Accept
91,1314,72,0.099810913,0.019979289,0.10467801406571196,0.095292926,Accept
91,1314,73,0.099773223,0.019994385,0.10467801406571196,0.095292926,Accept
91,1314,74,0.099919709,0.019979862,0.10467801406571196,0.095292926,Accept
91,1314,75,0.099774604,0.019961057325343964,0.10467801406571196,0.095292926,Accept
91,1314,76,0.099774274,0.019971050332054333,0.10467801406571196,0.095292926,Accept
91,1314,77,0.10016664649343937,0.019984797,0.10467801406571196,0.095292926,Accept
91,1314,78,0.10029159028327136,0.019984167537865916,0.10467801406571196,0.095292926,Accept
91,1314,79,0.10013650393155932,0.019936374,0.10467801406571196,0.095292926,Accept
91,1314,80,0.099998528,0.019949679830587694,0.10467801406571196,0.095292926,Accept
91,1314,81,0.10005593421125841,0.019995984,0.10467801406571196,0.095292926,Accept
91,1314,82,0.099560494,0.019992722250758932,0.10467801406571196,0.095292926,Accept
91,1314,83,0.099968631,0.019988098554156356,0.10467801406571196,0.095292926,Accept
91,1314,84,0.099960111,0.019959913,0.10467801406571196,0.095292926,Accept
91,1314,85,0.10031545142261697,0.019936871789454594,0.10467801406571196,0.095292926,Accept
91,1314,86,0.10032637624419001,0.019997519,0.10467801406571196,0.095292926,Accept
91,1314,87,0.10011623112437563,0.01997763,0.10467801406571196,0.095292926,Accept
91,1314,88,0.10008485079852333,0.019962375,0.10467801406571196,0.095292926,Accept
91,1314,89,0.099880946,0.019977598,0.10467801406571196,0.095292926,Accept
91,1314,90,0.10010535531057844,0.019978546,0.10467801406571196,0.095292926,Accept
91,1314,91,0.10032314366255786,0.019957031663333527,0.10467801406571196,0.095292926,Accept
40,598,1,0.10004655143625811,0.019864331393512666,0.10448295372389367,0.095594471,Accept
40,598,2,0.10017062069639919,0.019914719572231634,0.10448295372389367,0.095594471,Accept
40,598,3,0.099954408,0.019955914,0.10448295372389367,0.095594471,Accept
40,598,4,0.099960028,0.019912432035650338,0.10448295372389367,0.095594471,Accept
40,598,5,0.099747806,0.019935625497980988,0.10448295372389367,0.095594471,Accept
40,598,6,0.10017380113827999,0.019976446416581847,0.10448295372389367,0.095594471,Accept
40,598,7,0.10029427409558336,0.019869705739819263,0.10448295372389367,0.095594471,Accept
40,598,8,0.09975585,0.019934925967475953,0.10448295372389367,0.095594471,Accept
40,598,9,0.1001230707742192,0.019830814,0.10448295372389367,0.095594471,Accept
40,598,10,0.1003904926999288,0.019963445354510806,0.10448295372389367,0.095594471,Accept
40,598,11,0.099969182,0.019982345747293254,0.10448295372389367,0.095594471,Accept
40,598,12,0.100013889,0.019938589,0.10448295372389367,0.095594471,Accept
40,598,13,0.099411268,0.019877990862287642,0.10448295372389367,0.095594471,Accept
40,598,14,0.099992566,0.019927264161109473,0.10448295372389367,0.095594471,Accept
40,598,15,0.09978766,0.019883745660951344,0.10448295372389367,0.095594471,Accept
40,598,16,0.099980973,0.019989322608021706,0.10448295372389367,0.095594471,Accept
40,598,17,0.099872205,0.019941133328582578,0.10448295372389367,0.095594471,Accept
40,598,18,0.10041254944602881,0.019839433,0.10448295372389367,0.095594471,Accept
40,598,19,0.099872174,0.019868992218361303,0.10448295372389367,0.095594471,Accept
40,598,20,0.10042640100677303,0.019901350458078476,0.10448295372389367,0.095594471,Accept
40,598,21,0.10006655290451022,0.019965405207391068,0.10448295372389367,0.095594471,Accept
40,598,22,0.09986426,0.019944954936363363,0.10448295372389367,0.095594471,Accept
40,598,23,0.10007208804865839,0.019917853154936105,0.10448295372389367,0.095594471,Accept
40,598,24,0.100010219,0.01997859,0.10448295372389367,0.095594471,Accept
40,598,25,0.099759699,0.019962628,0.10448295372389367,0.095594471,Accept
40,598,26,0.09940101,0.019892012799372194,0.10448295372389367,0.095594471,Accept
40,598,27,0.099724537,0.019936068,0.10448295372389367,0.095594471,Accept
40,598,28,0.099852073,0.019864479,0.10448295372389367,0.095594471,Accept
40,598,29,0.099805798,0.019968998,0.10448295372389367,0.095594471,Accept
40,598,30,0.10029006107839902,0.019957499502237144,0.10448295372389367,0.095594471,Accept
40,598,31,0.10026889768087219,0.019893843,0.10448295372389367,0.095594471,Accept
40,598,32,0.10006742529090909,0.019930134747983205,0.10448295372389367,0.095594471,Accept
40,598,33,0.100407651,0.019965698283723465,0.10448295372389367,0.095594471,Accept
40,598,34,0.10055412581424987,0.019951309269816322,0.10448295372389367,0.095594471,Accept
40,598,35,0.10025851831614867,0.019901939079102024,0.10448295372389367,0.095594471,Accept
40,598,36,0.09985367,0.019975585771123572,0.10448295372389367,0.095594471,Accept
40,598,37,0.10023277666233743,0.019947336,0.10448295372389367,0.095594471,Accept
40,598,38,0.10024446876392294,0.019961201,0.10448295372389367,0.095594471,Accept
40,598,39,0.10030301513229557,0.019975009214007522,0.10448295372389367,0.095594471,Accept
40,598,40,0.10015588742123789,0.019974224099150256,0.10448295372389367,0.095594471,Accept
39,176,1,0.10049273521396339,0.019826907688965764,0.1114509234117701,0.088602584,Accept
39,176,2,0.099570158,0.019838306323962995,0.1114509234117701,0.088602584,Accept
39,176,3,0.10027040908897922,0.019719282,0.1114509234117701,0.088602584,Accept
39,176,4,0.099817231,0.019890598779522012,0.1114509234117701,0.088602584,Accept
39,176,5,0.099124076,0.019680382,0.1114509234117701,0.088602584,Accept
39,176,6,0.099929694,0.019476565,0.1114509234117701,0.088602584,Accept
39,176,7,0.10000297480533006,0.019821078,0.1114509234117701,0.088602584,Accept
39,176,8,0.099659931,0.019586062,0.1114509234117701,0.088602584,Accept
39,176,9,0.099657817,0.019767015663376325,0.1114509234117701,0.088602584,Accept
39,176,10,0.098578961,0.019821470645140685,0.1114509234117701,0.088602584,Accept
39,176,11,0.10038815633943915,0.019751121572157207,0.1114509234117701,0.088602584,Accept
39,176,12,0.099816626,0.019888913,0.1114509234117701,0.088602584,Accept
39,176,13,0.10033547629354085,0.019958893721578788,0.1114509234117701,0.088602584,Accept
39,176,14,0.099344278,0.019529748040868253,0.1114509234117701,0.088602584,Accept
39,176,15,0.099818272,0.019926046,0.1114509234117701,0.088602584,Accept
39,176,16,0.099515754,0.019850647013186715,0.1114509234117701,0.088602584,Accept
39,176,17,0.09984597,0.019824064,0.1114509234117701,0.088602584,Accept
39,176,18,0.10050829680052274,0.019744151971877733,0.1114509234117701,0.088602584,Accept
39,176,19,0.0997019,0.019972209,0.1114509234117701,0.088602584,Accept
39,176,20,0.10031959833644283,0.019851952725362873,0.1114509234117701,0.088602584,Accept
39,176,21,0.10060646068572057,0.019906157654482864,0.1114509234117701,0.088602584,Accept
39,176,22,0.10045954966382502,0.019852017,0.1114509234117701,0.088602584,Accept
39,176,23,0.099670884,0.019800086209718973,0.1114509234117701,0.088602584,Accept
39,176,24,0.10029828687110509,0.019883102,0.1114509234117701,0.088602584,Accept
39,176,25,0.10084970783554649,0.019604189615004083,0.1114509234117701,0.088602584,Accept
39,176,26,0.099893048,0.019780868700549306,0.1114509234117701,0.088602584,Accept
39,176,27,0.10096394596188475,0.019769323,0.1114509234117701,0.088602584,Accept
39,176,28,0.09938305,0.019686297047608672,0.1114509234117701,0.088602584,Accept
39,176,29,0.09948835,0.019957440579734628,0.1114509234117701,0.088602584,Accept
39,176,30,0.10058629590434826,0.019911285,0.1114509234117701,0.088602584,Accept
39,176,31,0.10133493502135069,0.01992222,0.1114509234117701,0.088602584,Accept
39,176,32,0.10060826557953821,0.019823571,0.1114509234117701,0.088602584,Accept
39,176,33,0.10036931695998957,0.019552336,0.1114509234117701,0.088602584,Accept
39,176,34,0.099651531,0.019696076,0.1114509234117701,0.088602584,Accept
39,176,35,0.099688497,0.019817830515187124,0.1114509234117701,0.088602584,Accept
39,176,36,0.10037359392458271,0.019974817779107007,0.1114509234117701,0.088602584,Accept
39,176,37,0.10004455306851957,0.019700009,0.1114509234117701,0.088602584,Accept
39,176,38,0.100685626,0.019817224,0.1114509234117701,0.088602584,Accept
39,176,39,0.099389181,0.019990653,0.1114509234117701,0.088602584,Accept
92,862,1,0.1005494541448851,0.01995019,0.10673941133679327,0.09329201,Accept
92,862,2,0.10004307508596232,0.019989421253613512,0.10673941133679327,0.09329201,Accept
92,862,3,0.099920541,0.019914108,0.10673941133679327,0.09329201,Accept
92,862,4,0.099880384,0.019961858045973196,0.10673941133679327,0.09329201,Accept
92,862,5,0.10021878619563541,0.019995114251162016,0.10673941133679327,0.09329201,Accept
92,862,6,0.099966381,0.019943402,0.10673941133679327,0.09329201,Accept
92,862,7,0.099861267,0.019989448,0.10673941133679327,0.09329201,Accept
92,862,8,0.099675934,0.019992909,0.10673941133679327,0.09329201,Accept
92,862,9,0.10008237244845726,0.019999204718427047,0.10673941133679327,0.09329201,Accept
92,862,10,0.10006953566467125,0.019829239,0.10673941133679327,0.09329201,Accept
92,862,11,0.099942638,0.019961021610249582,0.10673941133679327,0.09329201,Accept
92,862,12,0.10012033725722327,0.019943368218623636,0.10673941133679327,0.09329201,Accept
92,862,13,0.10003935385218872,0.019881053880645358,0.10673941133679327,0.09329201,Accept
92,862,14,0.10024406888328248,0.019970821,0.10673941133679327,0.09329201,Accept
92,862,15,0.10034017358272763,0.019924190226662863,0.10673941133679327,0.09329201,Accept
92,862,16,0.10021606124327276,0.019962825959668196,0.10673941133679327,0.09329201,Accept
92,862,17,0.099713838,0.019884996,0.10673941133679327,0.09329201,Accept
